CRASH_ID,CTY_NAME,MUN_NAME,DATE,DAY,TIME,POL_CODE,POL_DEPT,POL_STA,KILLED,INJURED,PED_KILL,PED_INJ,SEVERITY,INTERSEC,ALCOHOL,HAZMAT,CRASH_TYPE,VEH_COUNT,LOCATION,LOC_DIR,ROUTE,RT_SFX,SRI,MP,RD_SYS,RD_CHAR,RD_SURF,SURF_COND,LIGHT,WEATHER,RD_DIV,RD_WRKZN,X_DIST,DIST_UNT,X_DIR,X_NAME,IS_RAMP,RAMP_RT,RAMP_DIR,SPD_LMT,SPD_X,LAT,LONG,CELL_USE,PROP_DMG,BADGE,TIME_ROUND,TMC
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/2/2018,TU,844,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,3,NJ 3                                              ,E,3,,00000003__      ,2.49,2,,2,1,1,1,5,1,800,FE,W,CR 622 / BLOOMFIELD AVE            ,,,,55,25,40.84347,74.16692,N,,,8:45,120-07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/4/2018,TH,1319,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,,2,,2,3,1,8,1,1,,,,,T,GARDEN STATE PARKWAY     ,SB,55,,40.85377,74.17703,N,,7099,13:20,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/4/2018,TH,1517,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,11,1,NJ 3                                              ,E,3,,00000003__      ,2.64,2,,2,5,1,3,1,1,,AT,,CR 622 / BLOOMFIELD AVE            ,,,,55,25,40.83976,74.1603,N,,7201,15:15,120-07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/13/2016,W ,751,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,4.8,2,1,2,1,1,1,1,1,500,FE,W,NJ 21                              ,,,,55,55,,,N,NONE                                                                            ,7124,7:50,120-04738
2013160213-14093               ,PASSAIC     ,CLIFTON CITY            ,12/18/2013,W ,2239,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,11,1,NJ 3                                              ,E,3,,00000003__      ,,2,1,2,1,6,1,1,1,300,FE,E,,T,BROAD STREET             ,,55,,,,N,,12506,22:40,120-07448
2013160213-14115               ,PASSAIC     ,CLIFTON CITY            ,12/19/2013,TH,1410,1,CLIFTON PD               ,CLIFTON        ,0,6,0,0,I,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,3.43,2,3,2,1,1,1,1,1,50,FE,E,CR 603 / PASSAIC AVE               ,,,,55,35,,,N,CONCRETE DIVIDER                                                                ,283,14:10,120N07442
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/23/2017,TH,1245,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,,2,,2,1,1,1,1,2,,,,,F,GROVE ST                 ,EB,55,,40.86562,74.18256,N,,7128,12:45,120-07448
2013160213-14125               ,PASSAIC     ,CLIFTON CITY            ,12/19/2013,TH,1616,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,,2,2,2,1,1,1,1,1,,AT,,,,,,55,,,,N,NONE                                                                            ,239,16:15,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/13/2016,W ,2142,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,,2,1,2,1,6,1,1,3,800,FE,E,,F,PASSAIC COUNTY 3         ,,55,,,,N,NONE                                                                            ,7234,21:40,120-07448
2013160213-14145               ,PASSAIC     ,CLIFTON CITY            ,12/19/2013,TH,2313,1,CLIFTON PD               ,CLIFTON P.D.   ,0,0,0,0,P,I,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,0,2,1,2,1,6,1,2,1,,AT,,US 46                              ,,,,50,50,,,N,NONE                                                                            ,284,23:15,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/11/2018,TH,652,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,3,NJ 3                                              ,E,3,,00000003__      ,2.55,2,,2,1,2,1,1,1,500,FE,W,CR 622 / BLOOMFIELD AVE            ,,,,55,35,40.83899,74.15824,N,,,6:50,120-07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/24/2017,FR,1258,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,3.82,2,,2,1,1,1,5,1,,,,,T,CR 601 / MAIN AVE        ,EB,55,,40.83086,74.14225,N,,7096,13:00,120-04740
2013160213-1417                ,PASSAIC     ,CLIFTON CITY            ,2/6/2013,W ,747,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,4.85,2,1,2,1,1,1,1,2,200,FE,W,NJ 21                              ,,,,55,55,,,N,,260,7:45,120-04738
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/15/2016,F ,1424,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,,2,1,2,1,1,1,1,1,,AT,,,F,RIVER RD                 ,,15,,,,N,NONE                                                                            ,7224,14:25,120-07448
2015160215-12336               ,PASSAIC     ,CLIFTON CITY            ,3/19/2015,TH,1325,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,2.14,2,2,2,1,1,1,1,1,2640,FE,W,CR 622 / BLOOMFIELD AVE            ,,,,55,,,,N,NONE                                                                            ,268,13:25,120-07444
2014160214-3727                ,PASSAIC     ,CLIFTON CITY            ,4/5/2014,SA,1025,1,CLIFTON PD               ,,0,1,0,0,I,I,N,N,11,1,NJ 3                                              ,E,3,,00000003__      ,3.82,2,1,2,1,1,1,1,,,AT,,CR 601 / MAIN AVE                  ,,,,55,35,40.83136,74.14205,N,NONE                                                                            ,274,10:25,120-04740
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/18/2016,M ,1331,1,CLIFTON PD               ,,0,1,0,0,I,I,N,N,15,1,NJ 3                                              ,E,3,,00000003__      ,0,2,1,2,1,1,1,2,1,,AT,,US 46                              ,,,,55,50,,,N,NONE                                                                            ,7145,13:30,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/11/2018,TH,1624,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,0.5,2,,2,2,3,1,1,1,,,,,F,CR 623                   ,WB,55,,40.86494,74.18254,N,,7254,16:25,120N07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/11/2018,TH,1756,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,0.42,2,,2,2,6,1,1,1,500,FE,W,CR 623 / GROVE ST                  ,,,,55,25,40.86655,74.18324,N,,7105,17:55,120N07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/18/2018,WE,1911,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,2.55,2,,2,1,1,1,1,1,500,FE,W,CR 622 / BLOOMFIELD AVE            ,,,,55,35,40.87368,74.1455,N,,7135,19:10,120-07443
2014160214-3790                ,PASSAIC     ,CLIFTON CITY            ,4/7/2014,M ,336,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,11,1,NJ 3                                              ,E,3,,00000003__      ,,2,2,2,1,6,1,1,2,1000,FE,W,,T,RT 21                    ,SB,55,,,,N,DOT STOP SIGN & TELEPHONE POLE & GUARD RAIL                                     ,523,3:35,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/19/2016,TU,1302,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,15,1,NJ 3                                              ,E,3,,00000003__      ,,2,3,2,1,1,1,1,1,,,,,T,PASSAIC AVE              ,NB,55,,,,N,NONE                                                                            ,7107,13:00,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,3/1/2017,WE,859,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,,2,,2,1,1,1,1,1,,,,,F,GROVE ST                 ,SB,55,,40.8656,74.18255,N,,548,9:00,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/19/2016,TU,1623,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,2.73,2,1,2,1,1,1,1,1,500,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,55,35,,,N,NONE                                                                            ,7105,16:25,120-07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/11/2018,TH,2258,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,,2,,2,2,6,4,1,1,,,,,T,BROAD ST                 ,SB,55,,40.85491,74.17878,N,,7225,23:00,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,3/1/2017,WE,1611,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,11,1,NJ 3                                              ,E,3,,00000003__      ,2.89,2,,2,2,1,1,1,1,1320,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,55,,40.83766,74.15578,N,DAMAGE TO FENCE BELONGING TO PRISM PROPERTY SERVICES                            ,545,16:10,120-07443
2015160215-1307                ,PASSAIC     ,CLIFTON CITY            ,1/10/2015,SA,1836,1,CLIFTON PD               ,PA?ROL 10C     ,0,0,0,0,P,I,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,3.82,2,1,2,1,6,1,4,1,,AT,,CR 601 / MAIN AVE                  ,,,,55,25,,,N,NONE                                                                            ,498,18:35,120-04740
2.02E+17,PASSAIC     ,CLIFTON CITY            ,3/1/2017,WE,1613,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,2.67,2,,2,2,1,1,1,1,150,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,55,35,40.8398,74.16093,N,,7105,16:15,120-07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/23/2016,SA,833,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,1.4,2,1,2,2,1,2,5,1,750,FE,E,ROUTE 509 / BROAD ST               ,,,,55,25,,,N,NONE                                                                            ,7096,8:35,120-07444
2014160214-3891                ,PASSAIC     ,CLIFTON CITY            ,4/9/2014,W ,1104,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,3.38,2,2,2,1,1,1,1,1,200,FE,W,CR 603 / PASSAIC AVE               ,,,,55,55,40.83468,74.14925,N,,260,11:05,120-07442
2014160214-3893                ,PASSAIC     ,CLIFTON CITY            ,4/9/2014,W ,1130,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,3.8,2,2,2,1,1,1,1,1,100,FE,W,CR 601 / MAIN AVE                  ,,,,55,55,40.83151,74.14237,N,,260,11:30,120-04740
2013160213-1558                ,PASSAIC     ,CLIFTON CITY            ,2/8/2013,F ,1905,1,CLIFTON PD               ,POST 5         ,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,,2,2,2,3,7,3,1,1,30,FE,E,,T,GSP                      ,SB,55,,,,N,NONE                                                                            ,7036,19:05,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/23/2016,SA,2131,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,,2,1,2,1,6,1,1,1,40,FE,E,,F,CR 623                   ,SB,55,,,,N,NONE                                                                            ,7153,21:30,120-07448
2014160214-3894                ,PASSAIC     ,CLIFTON CITY            ,4/9/2014,W ,1158,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,3.86,2,1,2,1,1,1,1,2,200,FE,E,CR 601 / MAIN AVE                  ,,,,,55,40.83107,74.14141,N,,260,12:00,120-04740
2015160215-13273               ,PASSAIC     ,CLIFTON CITY            ,3/25/2015,W ,1529,1,CLIFTON PD               ,POST 7         ,0,1,0,0,I,I,N,N,11,1,NJ 3                                              ,E,3,,00000003__      ,,2,5,2,2,1,2,1,1,,AT,,,T,CR 622                   ,,55,,,,N,SIGN (DOT) SEWER GRATE GUARDRAIL                                                ,7030,15:30,120-07448
2013160213-1697                ,PASSAIC     ,CLIFTON CITY            ,2/12/2013,TU,812,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,3.44,2,2,2,1,1,1,1,1,100,FE,E,CR 603 / PASSAIC AVE               ,,,,55,35,,,N,,260,8:10,120N07442
2014160214-3900                ,PASSAIC     ,CLIFTON CITY            ,4/4/2014,F ,1315,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,3.84,2,2,2,1,1,1,1,2,100,FE,E,CR 601 / MAIN AVE                  ,,,,55,55,40.83121,74.14172,N,,260,13:15,120-04740
2.02E+17,PASSAIC     ,CLIFTON CITY            ,4/25/2016,M ,416,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,2.64,2,2,2,1,6,1,1,1,5280,FE,,CR 622 / BLOOMFIELD AVE            ,,,,55,,,,N,NONE                                                                            ,7199,4:15,120-07443
2013160213-1704                ,PASSAIC     ,CLIFTON CITY            ,2/12/2013,TU,1124,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,4.7,2,2,2,1,1,1,1,2,,,,,F,NJ 21                    ,SB,55,,,,N,,260,11:25,120N04739
2015160215-13613               ,PASSAIC     ,CLIFTON CITY            ,3/27/2015,F ,1529,1,CLIFTON PD               ,CLIFTON        ,0,1,0,0,I,B,N,N,15,1,NJ 3                                              ,E,3,,00000003__      ,,2,1,2,1,1,5,1,1,686,FE,E,,F,RT 509                   ,SB,55,,,,N,NONE                                                                            ,5008,15:30,120-07448
2014160214-4009                ,PASSAIC     ,CLIFTON CITY            ,4/12/2014,SA,1243,1,CLIFTON PD               ,CLIFTON PD     ,0,2,0,0,I,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,2.68,2,1,2,1,1,1,5,1,225,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,30,25,40.84008,74.16053,N,NONE RUN# 3451                                                                  ,,12:45,120-07443
2013160213-1737                ,PASSAIC     ,CLIFTON CITY            ,2/13/2013,W ,739,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,,2,4,2,1,1,1,1,2,,,,,F,NJ 21                    ,,55,,,,N,,260,7:40,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/16/2018,TU,1713,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,,2,,2,1,6,1,5,1,,,,,F,GROVE ST                 ,NB,55,,40.86569,74.18267,N,,7258,17:15,120-07448
2014160214-4101                ,PASSAIC     ,CLIFTON CITY            ,4/14/2014,M ,2326,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,11,1,NJ 3                                              ,E,3,,00000003__      ,,2,1,2,1,6,1,1,1,300,FE,W,,T,RT 21 SOUTH              ,,25,,,,N,NONE                                                                            ,13216,23:25,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,3/6/2017,MO,1717,1,CLIFTON PD               ,,0,2,0,0,I,B,N,N,4,2,NJ 3                                              ,E,3,,00000003__      ,,2,,2,1,3,1,4,1,,,,,T,MAIN AVE                 ,NB,25,,40.83085,74.14146,N,,7240,17:15,120-07448
2.02E+17,PASSAIC     ,CLIFTON CITY            ,3/7/2017,TU,742,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,3,NJ 3                                              ,E,3,,00000003__      ,1.82,2,,2,2,1,2,1,1,200,FE,E,HEPBURN RD                         ,,,,55,25,40.86468,74.18156,N,,549,7:40,120-07444
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/18/2018,TH,826,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,2.48,2,,2,1,1,1,5,1,850,FE,W,CR 622 / BLOOMFIELD AVE            ,,,,55,25,40.83951,74.159,N,,7096,8:25,120-07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/18/2018,TH,1422,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,11,4,NJ 3                                              ,E,3,,00000003__      ,2.67,2,,2,1,1,1,1,1,150,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,55,25,40.83976,74.1603,N,,,14:20,120-07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/19/2018,FR,646,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,2.91,2,,2,1,1,1,1,1,1400,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,55,35,40.8379,74.15545,N,,7199,6:45,120-07443
2014160214-4197                ,PASSAIC     ,CLIFTON CITY            ,4/17/2014,TH,329,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,15,1,NJ 3                                              ,E,3,,00000003__      ,4.7,2,2,2,1,6,1,1,2,1000,FE,W,NJ 21                              ,,,,55,55,40.82473,74.12764,N,NONE                                                                            ,7028,3:30,120N04739
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/3/2016,TU,639,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,2.66,2,1,2,2,1,2,1,1,100,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,55,25,,,N,NONE                                                                            ,7222,6:40,120-07443
2014160214-43                  ,PASSAIC     ,CLIFTON CITY            ,1/2/2014,TH,856,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,3,2,NJ 3                                              ,E,3,,00000003__      ,4.89,2,1,2,2,1,5,1,2,,AT,W,NJ 21                              ,,,,55,55,40.82333,74.12466,N,,260,8:55,120-04738
2015160215-14442               ,PASSAIC     ,CLIFTON CITY            ,4/2/2015,TH,708,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,E,3,,00000003__      ,,2,1,2,1,1,1,1,1,,,,,F,NJ 21                    ,EB,55,,,,N,,260,7:10,120-07448
2014160214-433                 ,PASSAIC     ,CLIFTON CITY            ,1/13/2014,M ,835,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,E,3,,00000003__      ,1.82,2,2,2,1,1,1,1,1,200,FE,E,HEPBURN RD                         ,,,,55,25,40.84867,74.17204,N,,260,8:35,120-07444
